FECHA_CORTE;PER;CONG;NSELV;DOMINIO;ESTRATO;ESTRATOSOCIO;FACTORFINAL_HOGAR;CCDD;NOMBREDD;CCPP;NOMBREPP;CCDI;NOMBREDI;CCCP;NOMBRECP;UBIGEO;VIVIENDA;HOGAR;TOT_HOGAR;RESFIN;RESFIN_O;RESFIN_V;RESFIN_V_O;PERS_NRO;P201;P203;P206;P207;P208;P209;P210_A;P210_M;INF_500;P501_1_1;P501_1_2;P501_2_1;P501_2_2;P501_3_1;P501_3_2;P501_4_1;P501_4_2;P501_5_1;P501_5_2;P501_6_1;P501_6_2;P501_7_1;P501_7_2;PERS_500;P504_A;P504_M;P504A_1;P504A_2;P504A_3;P504A_4;P504A_5;P504A_6;P504A_7;P505;P506;P507;P508;P509;P510;P513;P513A;P513A_O;P514_1;P514_2;P514_3;FACTOR200_FINAL
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;10;NA;2;2;NA;2;NA;2;NA;1;5;1;2;2;NA;1;5;4;10;NA;0;0;0;0;0;0;1;7;3;6;6;7;3;10;10;;2;NA;4;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;9;NA;2;2;NA;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;3;9;NA;0;0;0;0;0;0;1;4;2;6;6;7;4;9;10;;2;NA;4;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;1;NA;2;2;NA;2;NA;2;NA;2;NA;1;1;2;NA;2;NA;4;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;15;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;5;15;NA;0;0;0;0;0;0;1;3;4;6;6;7;4;15;10;;3;4;NA;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;3;1;2;NA;1;13;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;6;13;NA;0;0;0;0;0;0;1;3;8;6;6;7;4;13;10;;3;2;NA;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;3;1;2;NA;1;7;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;7;7;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;7;10;;2;NA;1;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;8;8;3;1;2;NA;2;5;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;8;5;NA;0;0;1;0;1;0;0;7;8;6;6;7;4;5;14;;8;NA;NA;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;16;NA;2;1;2;1;2;2;NA;2;NA;1;1;2;NA;2;NA;3;16;NA;0;0;0;0;0;0;1;2;2;6;3;3;4;16;10;;3;4;NA;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;6;NA;2;1;2;1;2;2;NA;2;NA;1;1;2;NA;2;NA;4;6;NA;0;0;0;0;0;0;1;1;2;6;6;7;4;6;10;;2;NA;1;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;15;NA;1;1;1;1;2;2;NA;1;5;1;1;2;NA;2;NA;3;15;NA;0;0;0;0;0;0;1;7;6;6;3;4;3;15;10;;3;3;NA;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;11;NA;1;1;1;1;2;2;NA;1;5;1;1;2;NA;2;NA;4;11;NA;0;0;0;0;0;0;1;7;7;6;3;3;4;11;10;;2;NA;5;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;7;NA;1;1;1;1;2;2;NA;1;5;1;1;2;NA;2;NA;5;7;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;7;10;;2;NA;1;177.9992571
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;11;NA;2;1;2;1;2;1;5;1;2;1;1;2;NA;1;5;3;11;NA;0;0;0;0;0;0;1;1;1;5;5;6;3;11;10;;2;NA;5;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;1;NA;1;1;1;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;9;NA;1;1;3;1;2;1;5;1;1;1;1;1;1;2;NA;3;9;NA;0;0;0;0;0;0;1;3;5;6;6;7;3;9;10;;2;NA;4;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;8;NA;1;1;3;1;2;1;5;1;1;1;1;1;1;2;NA;4;8;NA;0;0;0;0;0;0;1;3;5;6;6;7;3;8;10;;2;NA;2;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;16;NA;1;2;NA;1;4;2;NA;1;4;1;1;1;3;2;NA;4;16;NA;0;0;0;0;0;0;1;2;5;7;6;7;4;16;10;;3;4;NA;230.0623913
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;14;NA;1;2;NA;1;4;2;NA;1;4;1;1;1;3;2;NA;5;14;NA;0;0;0;0;0;0;1;2;4;6;2;7;4;14;10;;3;3;NA;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;3;1;2;NA;1;10;NA;1;2;NA;1;4;2;NA;1;4;1;1;1;3;2;NA;6;10;NA;0;0;0;0;0;0;1;7;6;6;6;8;4;10;10;;2;NA;5;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;7;7;3;1;2;NA;2;7;NA;1;2;NA;1;4;2;NA;1;4;1;1;1;3;2;NA;7;7;NA;0;0;0;0;0;0;1;7;4;6;6;7;4;7;10;;2;NA;2;230.0623913
;;;;;;;;;;;;;;;;;;;;;;1;;8;8;3;1;2;NA;1;5;NA;1;2;NA;1;4;2;NA;1;4;1;1;1;3;2;NA;8;5;NA;0;0;0;0;0;0;1;7;5;6;6;7;4;5;10;;1;3;NA;254.284653
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;7;NA;1;2;NA;2;NA;1;4;1;2;1;2;2;NA;2;NA;3;7;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;7;10;;2;NA;2;178.9374155
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;6;NA;1;2;NA;2;NA;1;4;1;2;1;2;2;NA;2;NA;4;6;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;6;10;;1;3;NA;178.9374155
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;15;NA;2;2;NA;2;NA;1;5;1;3;1;2;1;3;2;NA;5;15;NA;0;0;0;0;0;0;1;2;2;2;6;7;4;15;10;;3;4;NA;178.9374155
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;2;15;NA;4;2;NA;1;2;1;5;1;4;1;2;1;3;1;3;6;15;NA;0;0;0;0;0;0;1;2;5;4;3;6;3;15;10;;3;4;NA;178.9374155
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;2;11;NA;6;1;3;2;NA;1;5;1;2;1;2;1;4;2;NA;4;11;NA;0;0;0;0;0;0;1;4;1;4;2;3;3;11;10;;2;NA;6;178.9374155
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;1;NA;4;6;1;3;2;NA;1;5;1;2;1;2;1;4;2;NA;5;NA;4;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;8;8;5;1;2;NA;1;10;NA;6;1;3;2;NA;1;5;1;2;1;2;1;4;2;NA;8;10;NA;0;0;0;0;0;0;1;7;8;6;3;7;2;10;10;;2;NA;5;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;9;9;5;1;2;NA;1;2;NA;6;1;3;2;NA;1;5;1;2;1;2;1;4;2;NA;9;2;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;NA;NA;;NA;NA;NA;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;11;11;5;1;2;NA;1;14;NA;6;1;3;2;NA;1;5;1;2;1;2;1;4;2;NA;11;14;NA;0;0;0;0;0;0;1;2;1;6;3;7;4;14;10;;3;4;NA;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;13;NA;1;1;1;2;NA;1;5;2;NA;1;4;2;NA;2;NA;3;13;NA;0;0;0;0;0;0;1;7;5;6;5;7;4;13;10;;3;1;NA;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;11;NA;1;1;1;2;NA;1;5;2;NA;1;4;2;NA;2;NA;4;11;NA;0;0;0;0;0;0;1;7;2;2;6;7;1;11;10;;2;NA;5;197.7769523
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;10;NA;2;2;NA;2;NA;2;NA;2;NA;1;2;2;NA;2;NA;4;10;NA;0;0;0;0;0;0;1;6;2;6;6;4;4;10;10;;2;NA;5;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;12;NA;2;2;NA;2;NA;1;2;1;3;2;NA;2;NA;2;NA;3;12;NA;0;0;0;0;0;0;1;2;2;6;6;4;2;12;10;;2;NA;6;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;15;NA;3;1;2;1;3;1;5;1;1;1;1;1;3;1;3;4;15;NA;0;0;0;0;0;0;1;2;7;2;5;7;2;15;10;;3;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;12;NA;3;1;2;1;3;1;5;1;1;1;1;1;3;1;3;5;12;NA;0;0;0;0;0;0;1;3;2;6;3;7;3;12;10;;2;NA;6;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;3;1;2;NA;2;9;NA;3;1;2;1;3;1;5;1;1;1;1;1;3;1;3;6;9;NA;0;0;0;0;0;0;1;3;2;6;6;7;3;9;10;;2;NA;2;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;17;NA;1;2;NA;2;NA;1;5;2;NA;1;2;2;NA;2;NA;3;17;NA;0;0;0;0;0;0;1;1;1;6;6;7;4;17;10;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;13;NA;1;2;NA;2;NA;1;5;2;NA;1;2;2;NA;2;NA;4;13;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;13;10;;3;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;13;NA;1;1;2;1;2;1;4;1;2;1;1;1;2;1;3;3;13;NA;0;0;0;0;0;0;1;3;2;6;3;3;1;13;10;;2;NA;6;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;8;NA;1;1;2;1;2;1;4;1;2;1;1;1;2;1;3;4;8;NA;0;0;0;0;0;0;1;7;1;6;6;2;1;8;10;;2;NA;1;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;5;NA;2;1;1;2;NA;1;2;1;3;1;1;2;NA;2;NA;3;5;NA;0;0;0;0;0;0;1;7;2;6;6;4;4;5;10;;1;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;5;1;2;NA;2;13;NA;4;1;3;2;NA;1;3;2;NA;1;2;2;NA;1;2;5;13;NA;0;0;0;0;0;0;1;1;1;2;2;2;2;13;10;;3;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;15;NA;2;2;NA;1;1;1;3;1;3;1;1;2;NA;1;2;3;15;NA;0;0;0;0;0;0;1;7;5;6;2;3;1;15;1;;3;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;11;NA;2;2;NA;1;1;1;3;1;3;1;1;2;NA;1;2;4;11;NA;0;0;0;0;0;0;1;1;3;6;6;4;1;11;1;;2;NA;4;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;1;NA;2;2;NA;1;1;1;3;1;3;1;1;2;NA;1;2;5;1;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;9;NA;1;2;NA;1;3;1;3;2;NA;1;1;2;NA;1;3;2;9;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;9;10;;2;NA;4;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;8;1;2;NA;1;15;NA;5;2;NA;1;5;1;3;1;3;1;1;1;2;1;3;5;15;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;15;10;;3;2;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;16;NA;1;1;3;2;NA;1;5;1;4;1;2;2;NA;2;NA;2;16;NA;0;0;0;0;0;0;1;1;1;3;3;4;2;16;10;;3;4;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;9;NA;1;1;3;2;NA;1;5;1;4;1;2;2;NA;2;NA;3;9;NA;0;0;0;0;1;0;0;7;1;6;6;7;3;9;10;;2;NA;2;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;5;1;2;NA;1;NA;8;2;1;3;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;NA;8;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;1;4;NA;5;1;1;1;2;1;2;1;2;1;2;2;NA;2;NA;6;4;NA;0;0;0;0;0;0;1;7;4;6;6;7;4;4;10;;1;1;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;12;NA;1;1;4;2;NA;1;4;2;NA;1;4;2;NA;1;4;4;12;NA;0;0;0;0;0;0;1;5;5;2;5;4;4;12;10;;3;1;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;2;NA;1;1;14;NA;3;1;1;1;1;1;4;1;2;1;1;1;1;1;1;4;14;NA;0;0;0;0;0;0;1;1;1;2;1;3;1;14;10;;3;3;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;14;NA;1;2;NA;2;NA;1;4;2;NA;1;1;1;3;1;4;3;14;NA;0;0;0;0;0;0;1;5;5;5;4;7;4;14;10;;3;2;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;7;1;2;NA;1;17;NA;1;2;NA;2;NA;1;5;1;1;1;5;1;5;1;5;3;17;NA;0;0;0;0;0;0;1;1;2;6;6;7;4;17;1;;3;5;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;7;1;2;NA;1;15;NA;1;2;NA;2;NA;1;5;1;1;1;5;1;5;1;5;4;15;NA;0;0;0;0;0;0;1;2;1;2;6;4;4;15;1;;3;3;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;13;NA;2;1;1;2;NA;1;1;1;1;1;1;1;1;1;1;4;13;NA;0;0;0;0;0;0;1;7;2;6;2;4;2;13;10;;3;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;16;NA;2;1;3;2;NA;1;5;1;5;1;3;2;NA;2;NA;4;16;NA;0;0;0;0;0;0;1;7;5;6;6;7;4;16;1;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;8;NA;1;1;2;1;2;1;5;1;2;1;2;2;NA;2;NA;3;8;NA;0;0;0;0;0;0;1;3;2;6;2;2;3;8;10;;2;NA;1;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;5;NA;1;1;2;1;2;1;5;1;2;1;2;2;NA;2;NA;4;5;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;5;10;;1;2;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;NA;9;2;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;3;NA;3;NA;9;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;1;NA;2;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;1;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;NA;NA;;NA;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;1;6;NA;2;1;3;1;3;1;3;1;2;1;1;1;1;1;3;4;6;NA;0;0;0;0;0;0;1;4;4;3;6;7;3;6;10;;2;NA;1;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;2;NA;1;1;2;1;3;1;5;1;2;1;2;1;2;2;NA;2;2;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;NA;NA;;NA;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;9;NA;1;2;NA;1;3;2;NA;1;3;1;1;2;NA;1;1;3;9;NA;0;0;0;0;0;0;1;3;6;6;6;7;4;9;1;;2;NA;3;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;7;NA;1;2;NA;1;3;2;NA;1;3;1;1;2;NA;1;1;4;7;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;7;10;;2;NA;2;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;5;NA;1;1;2;1;2;1;3;1;2;1;2;1;2;2;NA;3;5;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;5;10;;8;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;17;NA;2;2;NA;2;NA;1;3;2;NA;1;2;2;NA;2;NA;5;17;NA;0;0;0;0;0;0;1;1;5;5;6;7;3;17;10;;8;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;10;NA;1;1;3;1;3;1;5;1;3;1;2;2;NA;2;NA;3;10;NA;0;0;0;0;0;0;1;3;5;6;6;7;4;10;10;;2;NA;5;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;10;NA;1;1;5;1;5;1;5;1;2;1;2;1;2;1;5;3;10;NA;0;0;0;0;0;0;1;2;2;6;6;7;4;10;10;;2;NA;4;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;12;NA;2;1;2;1;2;1;4;1;3;1;2;2;NA;2;NA;4;12;NA;0;0;0;0;0;0;1;4;1;6;6;7;3;12;1;;3;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;17;NA;1;2;NA;2;NA;1;2;1;2;1;2;2;NA;2;NA;3;17;NA;0;0;0;0;0;0;1;3;1;2;2;1;3;17;10;;6;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;16;NA;1;2;NA;2;NA;1;2;1;2;1;2;2;NA;2;NA;4;16;NA;0;0;0;0;0;0;1;3;3;6;3;7;4;16;10;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;11;NA;1;2;NA;2;NA;1;2;1;2;1;2;2;NA;2;NA;5;11;NA;0;0;0;0;0;0;1;7;1;6;3;7;4;11;10;;2;NA;5;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;1;NA;1;1;1;2;NA;1;3;1;2;2;NA;2;NA;2;NA;2;1;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;NA;NA;;NA;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;2;9;NA;1;1;3;1;2;1;5;1;5;1;2;2;NA;2;NA;2;9;NA;0;0;0;0;0;0;1;4;1;6;6;7;4;9;10;;2;NA;3;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;7;NA;1;1;3;1;2;1;5;1;5;1;2;2;NA;2;NA;3;7;NA;0;0;0;0;0;0;1;4;2;6;6;7;3;7;10;;2;NA;1;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;11;NA;1;2;NA;2;NA;1;5;2;NA;1;1;1;1;2;NA;2;11;NA;0;0;0;0;0;0;1;4;1;6;2;7;3;11;10;;2;NA;5;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;2;2;3;1;2;NA;1;13;NA;1;1;2;1;2;1;5;1;3;1;2;2;NA;1;4;2;13;NA;0;0;0;0;0;0;1;7;5;5;3;7;1;13;10;;3;1;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;5;NA;1;1;2;1;2;1;5;1;3;1;2;2;NA;1;4;3;5;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;5;10;;1;3;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;14;NA;1;2;NA;2;NA;1;5;1;5;1;2;2;NA;2;NA;4;14;NA;0;0;0;0;0;0;1;3;2;6;6;7;3;14;10;;3;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;2;9;NA;1;2;NA;2;NA;1;5;1;5;1;2;2;NA;2;NA;5;9;NA;0;0;0;0;0;0;1;4;2;6;6;7;4;9;10;;2;NA;4;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;17;NA;1;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;3;3;17;NA;0;0;0;0;0;0;1;1;5;6;6;3;3;17;10;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;5;1;2;NA;1;9;NA;1;2;NA;1;2;1;5;2;NA;1;1;2;NA;2;NA;3;9;NA;0;0;0;0;0;0;1;7;1;6;6;7;2;9;10;;2;NA;4;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;13;NA;2;2;NA;2;NA;1;3;2;NA;1;3;1;2;1;3;3;13;NA;0;0;0;0;0;0;1;3;5;3;6;7;3;13;10;;3;2;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;14;NA;2;2;NA;2;NA;1;4;2;NA;1;2;2;NA;2;NA;3;14;NA;0;0;0;0;0;0;1;3;2;6;6;7;4;14;10;;3;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;16;NA;3;2;NA;2;NA;1;5;1;2;1;1;1;1;1;1;3;16;NA;0;0;0;0;0;0;1;1;2;6;2;7;4;16;10;;3;5;NA;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;7;NA;1;1;2;1;2;2;NA;1;2;1;2;2;NA;2;NA;4;7;NA;0;0;0;0;0;0;1;3;8;6;6;7;4;7;10;;2;NA;1;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;5;NA;2;2;NA;2;NA;1;5;1;3;1;3;2;NA;2;NA;3;5;NA;0;0;0;0;0;0;1;7;8;6;6;7;4;5;10;;1;3;NA;161.0436739
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;17;NA;1;2;NA;1;5;1;5;1;5;1;3;1;3;2;NA;3;17;NA;0;0;0;0;0;0;1;2;4;3;6;7;4;17;10;;3;5;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;11;NA;1;2;NA;1;5;1;5;1;5;1;3;1;3;2;NA;4;11;NA;0;0;0;0;0;0;1;7;2;2;6;7;4;11;10;;2;NA;5;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;17;NA;2;1;5;2;NA;2;NA;1;5;1;3;2;NA;1;5;4;17;NA;0;0;0;0;0;0;1;2;1;7;6;7;3;17;10;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;12;NA;1;2;NA;2;NA;1;5;1;3;1;2;2;NA;1;2;3;12;NA;0;0;0;0;0;0;1;1;5;6;5;7;3;12;10;;3;1;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;5;5;3;1;2;NA;1;13;NA;2;1;2;1;2;1;5;1;2;1;2;2;NA;2;NA;5;13;NA;0;0;0;0;0;0;1;3;2;6;6;7;3;13;10;;2;NA;5;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;16;NA;2;1;3;3;NA;1;5;2;NA;1;1;1;3;1;2;3;16;NA;0;0;0;0;0;0;1;2;3;3;5;7;4;16;10;;3;5;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;2;NA;1;1;1;1;3;1;2;2;NA;2;NA;2;NA;2;NA;3;2;NA;0;0;0;0;0;0;1;7;1;6;6;7;4;NA;NA;;NA;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;5;NA;5;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;5;NA;0;0;0;0;1;1;0;7;8;6;6;7;4;5;10;;8;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;6;6;5;1;2;NA;2;3;NA;5;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;6;3;NA;0;0;0;0;0;0;1;7;2;6;6;7;4;3;10;;1;1;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;NA;11;1;1;3;2;NA;2;NA;1;4;2;NA;2;NA;2;NA;3;NA;11;0;0;0;0;0;0;1;7;4;6;6;7;4;NA;NA;;NA;NA;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;5;1;2;NA;1;17;NA;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;1;2;4;17;NA;0;0;0;0;0;0;1;1;8;6;2;7;4;17;10;;8;NA;NA;222.4990713
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;2;14;NA;1;1;5;1;4;2;NA;2;NA;1;1;1;2;2;NA;3;14;NA;0;0;0;0;0;0;1;1;3;6;6;7;4;14;10;;3;3;NA;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;4;4;3;1;2;NA;2;12;NA;1;1;5;1;4;2;NA;2;NA;1;1;1;2;2;NA;4;12;NA;0;0;0;0;0;0;1;7;3;6;6;7;4;12;10;;2;NA;5;201.3045924
;;;;;;;;;;;;;;;;;;;;;;1;;3;3;3;1;2;NA;1;NA;1;2;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;2;NA;3;NA;1;0;0;0;0;0;0;1;7;8;6;6;7;4;NA;NA;;NA;NA;NA;222.4990713
